file_name,total_time_seconds,average_power_watts,total_energy_joules
gpu_monitor_alpha_0.2_run_1.csv,463,105.04,48634.88
gpu_monitor_alpha_0.2_run_2.csv,471,103.75,48864.05
gpu_monitor_alpha_0.2_run_3.csv,469,104.81,49156.35
gpu_monitor_alpha_0.2_run_4.csv,468,104.7,49001.54
gpu_monitor_alpha_0.2_run_5.csv,467,104.29,48703.26
gpu_monitor_alpha_0.4_run_1.csv,490,104.4,51155.37
gpu_monitor_alpha_0.4_run_2.csv,489,104.18,50943.83
gpu_monitor_alpha_0.4_run_3.csv,491,103.85,50992.79
gpu_monitor_alpha_0.4_run_4.csv,486,104.51,50792.57
gpu_monitor_alpha_0.4_run_5.csv,487,104.89,51082.38
gpu_monitor_alpha_0.6_run_1.csv,939,106.03,99562.42
gpu_monitor_alpha_0.6_run_2.csv,944,105.65,99729.48
gpu_monitor_alpha_0.6_run_3.csv,939,106.35,99858.38
gpu_monitor_alpha_0.6_run_4.csv,938,105.83,99267.37
gpu_monitor_alpha_0.6_run_5.csv,944,106.19,100246.11
gpu_monitor_alpha_0.8_run_1.csv,1804,107.99,194817.23
gpu_monitor_alpha_0.8_run_2.csv,1804,108.21,195202.99
gpu_monitor_alpha_0.8_run_3.csv,1804,108.18,195154.66
gpu_monitor_alpha_0.8_run_4.csv,1793,108.8,195069.44
gpu_monitor_alpha_0.8_run_5.csv,1808,108.43,196049.99
gpu_monitor_alpha_1.0_run_1.csv,1586,107.99,171278.79
gpu_monitor_alpha_1.0_run_2.csv,1586,108.32,171802.46
gpu_monitor_alpha_1.0_run_3.csv,1582,108.19,171162.73
gpu_monitor_alpha_1.0_run_4.csv,1588,108.46,172237.59
gpu_monitor_alpha_1.0_run_5.csv,1579,108.89,171942.85
