file_name,total_time_seconds,average_power_watts,total_energy_joules
gpu_monitor_topk_1_run_1.csv,441,113.61,50102.23
gpu_monitor_topk_1_run_2.csv,444,111.65,49571.77
gpu_monitor_topk_1_run_3.csv,442,112.53,49736.5
gpu_monitor_topk_1_run_4.csv,441,112.34,49544.07
gpu_monitor_topk_1_run_5.csv,442,112.67,49801.7
gpu_monitor_topk_5_run_1.csv,443,111.97,49603.04
gpu_monitor_topk_5_run_2.csv,441,111.6,49215.03
gpu_monitor_topk_5_run_3.csv,439,112.89,49557.7
gpu_monitor_topk_5_run_4.csv,439,112.61,49434.88
gpu_monitor_topk_5_run_5.csv,443,112.06,49641.81
gpu_monitor_topk_25_run_1.csv,449,111.91,50249.67
gpu_monitor_topk_25_run_2.csv,449,112.34,50441.09
gpu_monitor_topk_25_run_3.csv,450,112.8,50760.02
gpu_monitor_topk_25_run_4.csv,449,112.98,50726.48
gpu_monitor_topk_25_run_5.csv,451,111.81,50427.67
gpu_monitor_topk_50_run_1.csv,446,112.59,50216.09
gpu_monitor_topk_50_run_2.csv,445,112.42,50025.99
gpu_monitor_topk_50_run_3.csv,445,111.85,49774.87
gpu_monitor_topk_50_run_4.csv,449,111.78,50187.61
gpu_monitor_topk_50_run_5.csv,449,111.69,50147.25
gpu_monitor_topk_100_run_1.csv,449,112.89,50689.09
gpu_monitor_topk_100_run_2.csv,453,112.07,50767.39
gpu_monitor_topk_100_run_3.csv,449,112.11,50336.18
gpu_monitor_topk_100_run_4.csv,452,112.19,50709.53
gpu_monitor_topk_100_run_5.csv,450,112.84,50778.53
gpu_monitor_topk_250_run_1.csv,449,112.83,50662.09
gpu_monitor_topk_250_run_2.csv,450,113.01,50854.33
gpu_monitor_topk_250_run_3.csv,452,111.85,50557.36
gpu_monitor_topk_250_run_4.csv,453,111.66,50581.34
gpu_monitor_topk_250_run_5.csv,450,112.16,50473.59
gpu_monitor_topk_500_run_1.csv,454,111.99,50845.11
gpu_monitor_topk_500_run_2.csv,450,112.37,50565.26
gpu_monitor_topk_500_run_3.csv,453,111.56,50535.26
gpu_monitor_topk_500_run_4.csv,450,112.17,50477.76
gpu_monitor_topk_500_run_5.csv,449,111.89,50238.82
