file_name,total_time_seconds,average_power_watts,total_energy_joules
gpu_monitor_temperature_0.1_run_1.csv,443,110.59,48992.14
gpu_monitor_temperature_0.1_run_2.csv,441,111.11,49001.53
gpu_monitor_temperature_0.1_run_3.csv,440,111.39,49012.86
gpu_monitor_temperature_0.1_run_4.csv,439,111.5,48948.94
gpu_monitor_temperature_0.1_run_5.csv,438,111.59,48877.35
gpu_monitor_temperature_0.3_run_1.csv,450,110.38,49672.16
gpu_monitor_temperature_0.3_run_2.csv,449,110.28,49517.38
gpu_monitor_temperature_0.3_run_3.csv,449,110.98,49830.99
gpu_monitor_temperature_0.3_run_4.csv,451,110.56,49860.5
gpu_monitor_temperature_0.3_run_5.csv,451,110.03,49623.62
gpu_monitor_temperature_0.5_run_1.csv,439,111.41,48910.23
gpu_monitor_temperature_0.5_run_2.csv,438,111.72,48934.54
gpu_monitor_temperature_0.5_run_3.csv,438,111.37,48778.3
gpu_monitor_temperature_0.5_run_4.csv,443,110.98,49165.67
gpu_monitor_temperature_0.5_run_5.csv,443,111.28,49295.21
gpu_monitor_temperature_0.7_run_1.csv,445,111.39,49570.75
gpu_monitor_temperature_0.7_run_2.csv,446,111.94,49926.1
gpu_monitor_temperature_0.7_run_3.csv,451,110.62,49889.46
gpu_monitor_temperature_0.7_run_4.csv,444,112.44,49924.65
gpu_monitor_temperature_0.7_run_5.csv,450,109.62,49329.98
gpu_monitor_temperature_0.9_run_1.csv,430,110.61,47563.42
gpu_monitor_temperature_0.9_run_2.csv,433,110.04,47647.57
gpu_monitor_temperature_0.9_run_3.csv,434,109.94,47712.14
gpu_monitor_temperature_0.9_run_4.csv,431,110.96,47821.62
gpu_monitor_temperature_0.9_run_5.csv,433,111.36,48219.8
gpu_monitor_temperature_1.0_run_1.csv,452,110.79,50077.47
gpu_monitor_temperature_1.0_run_2.csv,449,111.2,49928.52
gpu_monitor_temperature_1.0_run_3.csv,451,111.2,50149.65
gpu_monitor_temperature_1.0_run_4.csv,447,110.97,49601.63
gpu_monitor_temperature_1.0_run_5.csv,452,110.8,50081.61
gpu_monitor_temperature_1.2_run_1.csv,449,111.65,50129.95
gpu_monitor_temperature_1.2_run_2.csv,451,111.0,50060.44
gpu_monitor_temperature_1.2_run_3.csv,453,110.54,50072.4
gpu_monitor_temperature_1.2_run_4.csv,449,111.45,50043.07
gpu_monitor_temperature_1.2_run_5.csv,449,111.49,50058.12
gpu_monitor_temperature_1.5_run_1.csv,565,111.14,62796.49
gpu_monitor_temperature_1.5_run_2.csv,569,110.94,63122.96
gpu_monitor_temperature_1.5_run_3.csv,565,111.63,63070.64
gpu_monitor_temperature_1.5_run_4.csv,569,110.89,63096.59
gpu_monitor_temperature_1.5_run_5.csv,570,110.82,63168.32
gpu_monitor_temperature_2.0_run_1.csv,683,110.6,75542.71
gpu_monitor_temperature_2.0_run_2.csv,684,110.63,75667.52
gpu_monitor_temperature_2.0_run_3.csv,680,110.87,75394.58
gpu_monitor_temperature_2.0_run_4.csv,684,110.76,75756.89
gpu_monitor_temperature_2.0_run_5.csv,678,110.58,74974.37
