file_name,total_time_seconds,average_power_watts,total_energy_joules
gpu_monitor_alpha_0.2_run_1.csv,1140,116.66,132989.35
gpu_monitor_alpha_0.2_run_2.csv,1138,116.15,132176.36
gpu_monitor_alpha_0.2_run_3.csv,1139,116.49,132679.38
gpu_monitor_alpha_0.2_run_4.csv,1140,116.17,132436.36
gpu_monitor_alpha_0.2_run_5.csv,1133,117.08,132649.96
gpu_monitor_alpha_0.4_run_1.csv,1131,116.93,132245.33
gpu_monitor_alpha_0.4_run_2.csv,1132,117.09,132547.88
gpu_monitor_alpha_0.4_run_3.csv,1128,116.61,131537.29
gpu_monitor_alpha_0.4_run_4.csv,1132,116.6,131990.23
gpu_monitor_alpha_0.4_run_5.csv,1133,116.46,131948.37
gpu_monitor_alpha_0.6_run_1.csv,1130,116.45,131590.97
gpu_monitor_alpha_0.6_run_2.csv,1134,116.49,132102.43
gpu_monitor_alpha_0.6_run_3.csv,1127,117.32,132224.58
gpu_monitor_alpha_0.6_run_4.csv,1130,116.49,131638.83
gpu_monitor_alpha_0.6_run_5.csv,1126,116.26,130907.0
gpu_monitor_alpha_0.8_run_1.csv,1134,117.11,132806.26
gpu_monitor_alpha_0.8_run_2.csv,1139,116.46,132650.91
gpu_monitor_alpha_0.8_run_3.csv,1138,116.13,132150.58
gpu_monitor_alpha_0.8_run_4.csv,1132,116.32,131670.39
gpu_monitor_alpha_0.8_run_5.csv,1139,116.7,132926.05
gpu_monitor_alpha_1.0_run_1.csv,1097,116.21,127485.33
gpu_monitor_alpha_1.0_run_2.csv,1098,115.84,127188.49
gpu_monitor_alpha_1.0_run_3.csv,1097,116.66,127980.72
gpu_monitor_alpha_1.0_run_4.csv,1091,117.35,128032.66
gpu_monitor_alpha_1.0_run_5.csv,1091,116.68,127298.14
