timestamp, index, utilization.gpu [%], power.draw [W]
2024/12/25 22:14:16.693, 0, 0, 37.90
2024/12/25 22:14:17.694, 0, 0, 38.08
2024/12/25 22:14:18.694, 0, 0, 37.96
2024/12/25 22:14:19.694, 0, 0, 37.79
2024/12/25 22:14:20.694, 0, 0, 37.89
2024/12/25 22:14:21.694, 0, 0, 37.98
2024/12/25 22:14:22.694, 0, 0, 37.79
2024/12/25 22:14:23.695, 0, 0, 37.78
2024/12/25 22:14:24.695, 0, 0, 37.79
2024/12/25 22:14:25.695, 0, 0, 37.80
2024/12/25 22:14:26.695, 0, 0, 37.69
2024/12/25 22:14:27.695, 0, 0, 37.59
2024/12/25 22:14:28.695, 0, 0, 37.58
2024/12/25 22:14:29.696, 0, 0, 37.49
2024/12/25 22:14:30.696, 0, 0, 37.49
2024/12/25 22:14:31.696, 0, 0, 37.40
2024/12/25 22:14:32.696, 0, 0, 37.40
2024/12/25 22:14:33.696, 0, 0, 37.40
2024/12/25 22:14:34.696, 0, 0, 37.49
2024/12/25 22:14:35.696, 0, 0, 37.38
2024/12/25 22:14:36.697, 0, 0, 37.31
2024/12/25 22:14:37.697, 0, 0, 37.30
2024/12/25 22:14:38.697, 0, 0, 37.30
2024/12/25 22:14:39.697, 0, 0, 37.40
2024/12/25 22:14:40.697, 0, 0, 37.20
2024/12/25 22:14:41.698, 0, 0, 37.49
2024/12/25 22:14:42.698, 0, 0, 37.69
2024/12/25 22:14:43.698, 0, 0, 37.60
2024/12/25 22:14:44.698, 0, 0, 37.88
2024/12/25 22:14:45.698, 0, 21, 37.49
2024/12/25 22:14:46.698, 0, 34, 38.44
2024/12/25 22:14:47.698, 0, 11, 38.06
2024/12/25 22:14:48.699, 0, 13, 38.33
2024/12/25 22:14:49.699, 0, 0, 37.69
2024/12/25 22:14:50.699, 0, 0, 37.30
2024/12/25 22:14:51.699, 0, 0, 37.39
2024/12/25 22:14:52.699, 0, 0, 37.40
2024/12/25 22:14:53.699, 0, 0, 37.50
2024/12/25 22:14:54.699, 0, 0, 37.40
2024/12/25 22:14:55.700, 0, 11, 167.76
2024/12/25 22:14:56.700, 0, 95, 108.52
2024/12/25 22:14:57.700, 0, 95, 101.97
2024/12/25 22:14:58.700, 0, 95, 109.22
2024/12/25 22:14:59.700, 0, 95, 108.82
2024/12/25 22:15:00.700, 0, 95, 111.21
2024/12/25 22:15:01.701, 0, 95, 106.56
2024/12/25 22:15:02.701, 0, 95, 102.50
2024/12/25 22:15:03.701, 0, 94, 111.35
2024/12/25 22:15:04.701, 0, 95, 104.18
2024/12/25 22:15:05.701, 0, 95, 115.63
2024/12/25 22:15:06.701, 0, 95, 111.09
2024/12/25 22:15:07.701, 0, 95, 104.28
2024/12/25 22:15:08.702, 0, 95, 108.57
2024/12/25 22:15:09.702, 0, 95, 106.36
2024/12/25 22:15:10.702, 0, 95, 106.88
2024/12/25 22:15:11.702, 0, 95, 111.30
2024/12/25 22:15:12.702, 0, 95, 108.27
2024/12/25 22:15:13.702, 0, 95, 113.89
2024/12/25 22:15:14.703, 0, 95, 111.63
2024/12/25 22:15:15.703, 0, 95, 110.14
2024/12/25 22:15:16.703, 0, 95, 107.71
2024/12/25 22:15:17.703, 0, 95, 112.20
2024/12/25 22:15:18.703, 0, 95, 108.36
2024/12/25 22:15:19.703, 0, 95, 111.35
2024/12/25 22:15:20.703, 0, 95, 107.10
2024/12/25 22:15:21.704, 0, 94, 110.83
2024/12/25 22:15:22.704, 0, 95, 108.76
2024/12/25 22:15:23.704, 0, 95, 108.14
2024/12/25 22:15:24.704, 0, 95, 108.34
2024/12/25 22:15:25.704, 0, 95, 113.18
2024/12/25 22:15:26.704, 0, 95, 104.25
2024/12/25 22:15:27.704, 0, 95, 109.58
2024/12/25 22:15:28.705, 0, 95, 108.66
2024/12/25 22:15:29.705, 0, 95, 109.28
2024/12/25 22:15:30.705, 0, 95, 110.36
2024/12/25 22:15:31.705, 0, 95, 109.19
2024/12/25 22:15:32.705, 0, 95, 107.68
