timestamp, index, utilization.gpu [%], power.draw [W], clocks.applications.memory [MHz], clocks.applications.graphics [MHz]
2025/03/24 07:27:38.855, 0, 0, 36.20, 1215, 765
2025/03/24 07:27:39.874, 0, 0, 36.05, 1215, 765
2025/03/24 07:27:40.878, 0, 0, 36.20, 1215, 765
2025/03/24 07:27:41.881, 0, 0, 36.10, 1215, 765
2025/03/24 07:27:42.885, 0, 0, 35.81, 1215, 765
2025/03/24 07:27:43.889, 0, 0, 36.10, 1215, 765
2025/03/24 07:27:44.896, 0, 0, 35.81, 1215, 765
2025/03/24 07:27:45.900, 0, 0, 36.00, 1215, 765
2025/03/24 07:27:46.905, 0, 0, 36.00, 1215, 765
2025/03/24 07:27:47.912, 0, 0, 35.71, 1215, 765
2025/03/24 07:27:48.916, 0, 0, 35.91, 1215, 765
2025/03/24 07:27:49.920, 0, 0, 35.90, 1215, 765
2025/03/24 07:27:50.923, 0, 0, 35.90, 1215, 765
2025/03/24 07:27:51.927, 0, 0, 35.90, 1215, 765
2025/03/24 07:27:52.933, 0, 0, 35.50, 1215, 765
2025/03/24 07:27:53.936, 0, 0, 35.61, 1215, 765
2025/03/24 07:27:54.941, 0, 0, 35.61, 1215, 765
2025/03/24 07:27:55.944, 0, 0, 35.51, 1215, 765
2025/03/24 07:27:56.950, 0, 0, 35.71, 1215, 765
2025/03/24 07:27:57.953, 0, 0, 35.40, 1215, 765
2025/03/24 07:27:58.956, 0, 0, 35.71, 1215, 765
2025/03/24 07:27:59.959, 0, 0, 35.71, 1215, 765
2025/03/24 07:28:00.963, 0, 48, 38.57, 1215, 765
2025/03/24 07:28:01.967, 0, 71, 37.38, 1215, 765
2025/03/24 07:28:02.971, 0, 27, 38.08, 1215, 765
2025/03/24 07:28:03.978, 0, 0, 37.40, 1215, 765
2025/03/24 07:28:04.981, 0, 0, 37.31, 1215, 765
2025/03/24 07:28:05.984, 0, 0, 37.70, 1215, 765
2025/03/24 07:28:06.991, 0, 0, 37.80, 1215, 765
2025/03/24 07:28:07.995, 0, 0, 37.21, 1215, 765
2025/03/24 07:28:08.999, 0, 0, 37.31, 1215, 765
2025/03/24 07:28:10.005, 0, 0, 37.30, 1215, 765
2025/03/24 07:28:11.008, 0, 0, 37.49, 1215, 765
2025/03/24 07:28:12.010, 0, 0, 37.30, 1215, 765
2025/03/24 07:28:13.013, 0, 0, 37.60, 1215, 765
2025/03/24 07:28:14.016, 0, 0, 37.31, 1215, 765
2025/03/24 07:28:15.019, 0, 0, 37.50, 1215, 765
2025/03/24 07:28:16.024, 0, 0, 37.50, 1215, 765
2025/03/24 07:28:17.028, 0, 96, 103.57, 1215, 765
2025/03/24 07:28:18.035, 0, 96, 110.72, 1215, 765
2025/03/24 07:28:19.040, 0, 96, 111.69, 1215, 765
2025/03/24 07:28:20.043, 0, 96, 101.50, 1215, 765
2025/03/24 07:28:21.046, 0, 95, 108.40, 1215, 765
2025/03/24 07:28:22.050, 0, 96, 112.19, 1215, 765
2025/03/24 07:28:23.053, 0, 96, 104.63, 1215, 765
2025/03/24 07:28:24.058, 0, 96, 106.95, 1215, 765
2025/03/24 07:28:25.061, 0, 96, 105.06, 1215, 765
2025/03/24 07:28:26.064, 0, 93, 103.02, 1215, 765
2025/03/24 07:28:27.071, 0, 96, 105.21, 1215, 765
2025/03/24 07:28:28.076, 0, 96, 107.19, 1215, 765
2025/03/24 07:28:29.081, 0, 96, 109.82, 1215, 765
2025/03/24 07:28:30.084, 0, 96, 104.53, 1215, 765
2025/03/24 07:28:31.087, 0, 96, 107.52, 1215, 765
2025/03/24 07:28:32.092, 0, 96, 112.11, 1215, 765
2025/03/24 07:28:33.095, 0, 96, 106.95, 1215, 765
2025/03/24 07:28:34.098, 0, 96, 109.00, 1215, 765
2025/03/24 07:28:35.103, 0, 96, 107.92, 1215, 765
2025/03/24 07:28:36.112, 0, 96, 105.94, 1215, 765
2025/03/24 07:28:37.115, 0, 96, 102.79, 1215, 765
2025/03/24 07:28:38.118, 0, 96, 105.06, 1215, 765
2025/03/24 07:28:39.123, 0, 96, 108.06, 1215, 765
2025/03/24 07:28:40.126, 0, 96, 108.15, 1215, 765
2025/03/24 07:28:41.129, 0, 96, 106.40, 1215, 765
2025/03/24 07:28:42.134, 0, 96, 109.21, 1215, 765
2025/03/24 07:28:43.139, 0, 96, 109.73, 1215, 765
2025/03/24 07:28:44.144, 0, 96, 105.20, 1215, 765
2025/03/24 07:28:45.149, 0, 96, 106.67, 1215, 765
2025/03/24 07:28:46.154, 0, 96, 108.46, 1215, 765
2025/03/24 07:28:47.159, 0, 96, 105.84, 1215, 765
2025/03/24 07:28:48.162, 0, 96, 109.42, 1215, 765
2025/03/24 07:28:49.168, 0, 96, 107.88, 1215, 765
2025/03/24 07:28:50.174, 0, 93, 109.09, 1215, 765
2025/03/24 07:28:51.178, 0, 96, 109.97, 1215, 765
2025/03/24 07:28:52.181, 0, 95, 97.86, 1215, 765
2025/03/24 07:28:53.186, 0, 95, 109.82, 1215, 765
2025/03/24 07:28:54.191, 0, 95, 111.01, 1215, 765
2025/03/24 07:28:55.196, 0, 96, 108.62, 1215, 765
2025/03/24 07:28:56.199, 0, 96, 109.71, 1215, 765
2025/03/24 07:28:57.203, 0, 96, 107.55, 1215, 765
2025/03/24 07:28:58.209, 0, 94, 109.61, 1215, 765
2025/03/24 07:28:59.212, 0, 95, 109.03, 1215, 765
2025/03/24 07:29:00.219, 0, 94, 108.85, 1215, 765
2025/03/24 07:29:01.223, 0, 93, 105.28, 1215, 765
2025/03/24 07:29:02.226, 0, 93, 106.41, 1215, 765
2025/03/24 07:29:03.229, 0, 92, 105.10, 1215, 765
2025/03/24 07:29:04.234, 0, 91, 105.24, 1215, 765
2025/03/24 07:29:05.237, 0, 96, 108.29, 1215, 765
2025/03/24 07:29:06.244, 0, 96, 109.37, 1215, 765
2025/03/24 07:29:07.247, 0, 95, 110.37, 1215, 765
2025/03/24 07:29:08.253, 0, 96, 109.97, 1215, 765
2025/03/24 07:29:09.256, 0, 96, 108.36, 1215, 765
2025/03/24 07:29:10.259, 0, 96, 110.51, 1215, 765
2025/03/24 07:29:11.268, 0, 96, 110.52, 1215, 765
2025/03/24 07:29:12.271, 0, 95, 108.37, 1215, 765
2025/03/24 07:29:13.276, 0, 96, 106.75, 1215, 765
2025/03/24 07:29:14.283, 0, 96, 107.94, 1215, 765
2025/03/24 07:29:15.286, 0, 96, 107.74, 1215, 765
2025/03/24 07:29:16.289, 0, 96, 107.53, 1215, 765
2025/03/24 07:29:17.294, 0, 96, 108.33, 1215, 765
2025/03/24 07:29:18.297, 0, 96, 111.90, 1215, 765
2025/03/24 07:29:19.302, 0, 96, 109.76, 1215, 765
2025/03/24 07:29:20.305, 0, 96, 110.02, 1215, 765
2025/03/24 07:29:21.308, 0, 96, 107.60, 1215, 765
2025/03/24 07:29:22.311, 0, 96, 110.12, 1215, 765
2025/03/24 07:29:23.314, 0, 96, 106.26, 1215, 765
2025/03/24 07:29:24.319, 0, 96, 108.44, 1215, 765
2025/03/24 07:29:25.322, 0, 94, 107.50, 1215, 765
2025/03/24 07:29:26.326, 0, 95, 109.56, 1215, 765
2025/03/24 07:29:27.333, 0, 96, 108.55, 1215, 765
2025/03/24 07:29:28.335, 0, 96, 109.00, 1215, 765
2025/03/24 07:29:29.339, 0, 95, 109.29, 1215, 765
2025/03/24 07:29:30.342, 0, 96, 110.29, 1215, 765
2025/03/24 07:29:31.346, 0, 96, 111.05, 1215, 765
2025/03/24 07:29:32.349, 0, 96, 112.05, 1215, 765
2025/03/24 07:29:33.352, 0, 96, 110.08, 1215, 765
2025/03/24 07:29:34.357, 0, 96, 109.93, 1215, 765
2025/03/24 07:29:35.360, 0, 96, 107.20, 1215, 765
2025/03/24 07:29:36.365, 0, 96, 108.54, 1215, 765
2025/03/24 07:29:37.368, 0, 96, 108.94, 1215, 765
2025/03/24 07:29:38.371, 0, 96, 108.46, 1215, 765
2025/03/24 07:29:39.376, 0, 95, 107.25, 1215, 765
2025/03/24 07:29:40.381, 0, 96, 110.06, 1215, 765
2025/03/24 07:29:41.384, 0, 95, 109.71, 1215, 765
2025/03/24 07:29:42.391, 0, 96, 109.15, 1215, 765
2025/03/24 07:29:43.394, 0, 96, 108.67, 1215, 765
2025/03/24 07:29:44.397, 0, 96, 108.72, 1215, 765
2025/03/24 07:29:45.402, 0, 96, 109.47, 1215, 765
2025/03/24 07:29:46.405, 0, 96, 109.89, 1215, 765
2025/03/24 07:29:47.411, 0, 96, 109.95, 1215, 765
2025/03/24 07:29:48.415, 0, 96, 106.85, 1215, 765
2025/03/24 07:29:49.418, 0, 92, 107.66, 1215, 765
2025/03/24 07:29:50.421, 0, 96, 108.66, 1215, 765
2025/03/24 07:29:51.424, 0, 96, 109.87, 1215, 765
2025/03/24 07:29:52.427, 0, 96, 106.88, 1215, 765
2025/03/24 07:29:53.434, 0, 94, 108.01, 1215, 765
2025/03/24 07:29:54.437, 0, 96, 109.32, 1215, 765
2025/03/24 07:29:55.443, 0, 96, 106.87, 1215, 765
2025/03/24 07:29:56.446, 0, 96, 115.06, 1215, 765
2025/03/24 07:29:57.451, 0, 95, 111.48, 1215, 765
2025/03/24 07:29:58.456, 0, 96, 110.97, 1215, 765
2025/03/24 07:29:59.475, 0, 96, 109.88, 1215, 765
2025/03/24 07:30:00.478, 0, 96, 106.78, 1215, 765
2025/03/24 07:30:01.482, 0, 96, 108.43, 1215, 765
2025/03/24 07:30:02.487, 0, 96, 110.09, 1215, 765
2025/03/24 07:30:03.491, 0, 96, 109.14, 1215, 765
2025/03/24 07:30:04.494, 0, 96, 107.95, 1215, 765
2025/03/24 07:30:05.498, 0, 95, 109.93, 1215, 765
2025/03/24 07:30:06.502, 0, 96, 108.97, 1215, 765
2025/03/24 07:30:07.507, 0, 95, 109.01, 1215, 765
