file_name,total_time_seconds,average_power_watts,total_energy_joules
gpu_monitor_alpha_0.2_run_1.csv,1469,134.24,197193.72
gpu_monitor_alpha_0.2_run_2.csv,1469,134.32,197316.48
gpu_monitor_alpha_0.2_run_3.csv,1469,134.36,197372.32
gpu_monitor_alpha_0.2_run_4.csv,1473,134.89,198697.29
gpu_monitor_alpha_0.2_run_5.csv,1470,134.84,198215.36
gpu_monitor_alpha_0.4_run_1.csv,1434,134.22,192467.49
gpu_monitor_alpha_0.4_run_2.csv,1436,134.23,192760.44
gpu_monitor_alpha_0.4_run_3.csv,1432,134.29,192306.58
gpu_monitor_alpha_0.4_run_4.csv,1431,134.62,192644.45
gpu_monitor_alpha_0.4_run_5.csv,1433,134.38,192568.53
gpu_monitor_alpha_0.6_run_1.csv,2048,134.99,276453.24
gpu_monitor_alpha_0.6_run_2.csv,2061,135.66,279589.99
gpu_monitor_alpha_0.6_run_3.csv,2060,135.84,279827.46
gpu_monitor_alpha_0.6_run_4.csv,2056,136.16,279951.23
gpu_monitor_alpha_0.6_run_5.csv,2054,136.53,280435.39
gpu_monitor_alpha_0.8_run_1.csv,2273,134.53,305776.8
gpu_monitor_alpha_0.8_run_2.csv,2264,135.1,305856.98
gpu_monitor_alpha_0.8_run_3.csv,2271,134.57,305598.79
gpu_monitor_alpha_0.8_run_4.csv,2271,134.74,306000.35
gpu_monitor_alpha_0.8_run_5.csv,2271,134.66,305808.08
gpu_monitor_alpha_1.0_run_1.csv,2269,134.77,305784.6
gpu_monitor_alpha_1.0_run_2.csv,2264,134.93,305491.94
gpu_monitor_alpha_1.0_run_3.csv,2262,134.7,304697.42
gpu_monitor_alpha_1.0_run_4.csv,2263,134.84,305134.32
gpu_monitor_alpha_1.0_run_5.csv,2263,134.88,305229.56
